id,email,role,q1,q2,q3,q4,q5,q6,comments
6614effdfc13ae3872ab8c64,jwearing23@tamu.edu,software_developper,3,5,2,2,2,2,Feeling frustrated with the lack of team collaboration.
6614effdfc13ae3872ab8c65,ajouhan8i@wikia.com,consultant,3,5,2,3,1,5,Need assistance in managing project scope changes and creep.
6614effdfc13ae3872ab8c66,tofield74@taobao.com,software_developper,1,1,4,1,1,3,Concerns about the team's alignment with company values.
6614effdfc13ae3872ab8c67,nmottersheadoj@a8.net,software_developper,5,1,5,2,3,1,Feeling unsupported in my professional development.
6614effdfc13ae3872ab8c68,lwallenm2@elpais.com,consultant,2,4,4,4,4,4,Concerns about the team's ability to deliver on project promises.
6614effdfc13ae3872ab8c69,mheadingcx@trellian.com,consultant,2,1,3,4,4,3,Experiencing challenges in managing project schedules effectively.
6614effdfc13ae3872ab8c6a,agounotdy@discuz.net,tribe_master,1,2,5,2,1,3,Experiencing difficulties in managing project risks and uncertainties.
6614effdfc13ae3872ab8c6b,dcrowj5@bbb.org,consultant,5,1,1,2,2,2,Feeling unsupported in addressing team challenges.
6614effdfc13ae3872ab8c6c,froylbu@dell.com,consultant,4,2,4,3,1,2,Struggling with unclear project objectives.
6614effdfc13ae3872ab8c6d,adalgetydc@opera.com,software_developper,3,1,1,2,3,3,Seeking guidance on managing project complexities and challenges.
6614effdfc13ae3872ab8c6e,chulkesdx@fema.gov,software_developper,4,4,2,1,4,2,Experiencing challenges in managing project scope creep.
6614effdfc13ae3872ab8c6f,kgreggersenne@wikipedia.org,software_developper,2,3,4,2,3,1,Feeling frustrated with the project's lack of progress and clarity
6614effdfc13ae3872ab8c70,choble79@squidoo.com,consultant,2,1,3,5,5,2,Facing challenges in adapting to organizational changes.
6614effdfc13ae3872ab8c71,cbecomo1@dell.com,software_developper,4,3,4,4,5,3,Seeking advice on improving team decision-making processes.
6614effdfc13ae3872ab8c72,pdraytonpv@dedecms.com,tribe_master,4,3,5,4,3,4,Need assistance in managing project scope changes and creep.
6614effdfc13ae3872ab8c73,bdinningdr@soundcloud.com,consultant,1,2,1,1,5,2,Suggestions for improving team bonding activities.
6614effdfc13ae3872ab8c74,adoe1m@wufoo.com,software_developper,5,5,5,2,2,4,Concerns about the team's ability to adapt to change.
6614effdfc13ae3872ab8c75,nhellwichgj@mayoclinic.com,intern,2,1,2,3,2,5,Feeling frustrated with the project's lack of progress and direction.
6614effdfc13ae3872ab8c76,bharriman8d@gmpg.org,software_developper,1,3,1,5,2,3,Feeling stressed due to the project's tight deadlines and deliverables.
6614effdfc13ae3872ab8c77,myendle8o@liveinternet.ru,tribe_master,2,1,1,4,4,2,Concerns about the team's decision-making process.
6614effdfc13ae3872ab8c78,rkinneyb8@fastcompany.com,software_developper,4,4,2,4,2,5,Feeling frustrated with the project's lack of progress and clarity
6614effdfc13ae3872ab8c79,jgate98@ucsd.edu,software_developper,5,3,3,3,3,4,Experiencing difficulties in managing project risks.
6614effdfc13ae3872ab8c7a,egerwood6e@sakura.ne.jp,software_developper,5,5,3,2,2,1,Feeling overwhelmed with the workload.
6614effdfc13ae3872ab8c7b,amievillebo@photobucket.com,tribe_master,1,1,4,3,5,1,Struggling with maintaining project alignment with organizational objectives.
6614effdfc13ae3872ab8c7c,gwheblejo@fema.gov,tribe_master,4,1,4,4,1,5,Suggestions for enhancing team communication.
6614effdfc13ae3872ab8c7d,dambroseki@sina.com.cn,software_developper,2,3,4,3,3,3,Need support in managing project constraints and limitations.
6614effdfc13ae3872ab8c7e,wdunkerley26@howstuffworks.com,software_developper,1,1,4,1,2,2,I am not getting any attention from the TL.
6614effdfc13ae3872ab8c7f,ayardyqg@independent.co.uk,software_developper,1,5,2,1,3,4,Suggestions for improving team performance evaluations.
6614effdfc13ae3872ab8c80,pmurford6j@marriott.com,software_developper,2,5,4,1,5,1,Feeling frustrated with the lack of team collaboration.
6614effdfc13ae3872ab8c81,rstorerpp@meetup.com,consultant,5,2,2,2,4,3,Suggestions for improving team performance evaluations.
6614effdfc13ae3872ab8c82,lringham28@yale.edu,software_developper,2,4,4,1,4,5,Need support in handling client expectations.
6614effdfc13ae3872ab8c83,tbrabonfi@instagram.com,consultant,3,3,3,4,5,5,Seeking advice on managing project constraints and limitations.
6614effdfc13ae3872ab8c84,gfewingsar@shareasale.com,software_developper,1,2,2,3,2,2,Suggestions for improving project documentation.
6614effdfc13ae3872ab8c85,klagesjl@bravesites.com,intern,3,2,3,4,1,2,Experiencing difficulties in managing remote project teams.
6614effdfc13ae3872ab8c86,blefeaver6f@goo.gl,software_developper,4,2,3,5,1,2,Concerns about the project's ability to deliver value and outcomes.
6614effdfc13ae3872ab8c87,cbaribalmb@bandcamp.com,software_developper,4,5,1,5,3,4,Struggling with maintaining project momentum during changes and disruptions.
6614effdfc13ae3872ab8c88,hducket20@guardian.co.uk,consultant,5,4,2,2,1,3,Facing challenges in adapting to organizational changes.
6614effdfc13ae3872ab8c89,sadneyah@archive.org,software_developper,1,1,2,1,5,1,Struggling with maintaining project stakeholder relationships and engagement.
6614effdfc13ae3872ab8c8a,adaubenyby@berkeley.edu,tribe_master,5,1,5,3,3,4,Experiencing difficulties in managing project dependencies and interdependencies.
6614effdfc13ae3872ab8c8b,suzzellm@tinyurl.com,software_developper,2,2,2,4,1,5,Suggestions for improving team recognition programs.
6614effdfc13ae3872ab8c8c,cdowthwaite32@upenn.edu,software_developper,2,4,3,5,1,1,Concerns about the project's impact on team members' workload and well-being.
6614effdfc13ae3872ab8c8d,aclaptonr2@nature.com,software_developper,1,1,4,3,3,1,Need support in managing project communications and stakeholder expectations.
6614effefc13ae3872ab8c8e,jensorqt@bravesites.com,consultant,2,2,1,2,3,3,Concerns about the team's adaptability to changing project requirements.
6614effefc13ae3872ab8c8f,awheelwright4o@symantec.com,intern,1,4,5,5,3,4,Struggling with maintaining project stakeholder relationships.
6614effefc13ae3872ab8c90,lellesmerebc@mysql.com,software_developper,5,2,2,4,5,5,Seeking guidance on managing project schedules and deadlines effectively.
6614effefc13ae3872ab8c91,vdeakinsrr@hugedomains.com,consultant,5,2,1,2,5,4,Concerns about the team's ability to deliver project outcomes.
6614effefc13ae3872ab8c92,abaribal9f@xrea.com,intern,3,1,5,1,2,2,Need support in managing project communications and stakeholder expectations.
6614effefc13ae3872ab8c93,jspoursez@dmoz.org,consultant,5,1,1,1,4,5,Seeking opportunities for cross-functional collaboration.
6614effefc13ae3872ab8c94,hwiginib@addtoany.com,tribe_master,1,4,4,4,1,1,Concerns about the team's knowledge sharing practices.
6614effefc13ae3872ab8c95,spartenernc@businessinsider.com,software_developper,5,2,5,5,4,2,Feeling unsupported in addressing project conflicts.
6614effefc13ae3872ab8c96,msloan9j@163.com,software_developper,5,4,5,3,3,3,Feeling overwhelmed with the workload.
6614effefc13ae3872ab8c97,rprovestgm@istockphoto.com,tribe_master,1,5,2,3,3,5,Feeling unsupported in addressing project conflicts and disagreements.
6614effefc13ae3872ab8c98,azanicchellipa@nymag.com,software_developper,2,2,4,4,2,2,Struggling to balance multiple projects simultaneously.
6614effefc13ae3872ab8c99,steaserdh@newsvine.com,software_developper,3,4,4,5,1,2,Feeling unsupported in addressing team members' concerns.
6614effefc13ae3872ab8c9a,mconaghyfx@gov.uk,software_developper,4,2,1,1,4,3,Concerns about the project's alignment with organizational priorities and values.
6614effefc13ae3872ab8c9b,gwheblejo@fema.gov,tribe_master,5,1,1,2,3,5,Suggestions for improving project documentation.
6614effefc13ae3872ab8c9c,elawley55@dagondesign.com,intern,4,3,5,2,3,3,Feeling disconnected from the team while working remotely.
6614effefc13ae3872ab8c9d,ctullethc9@chicagotribune.com,intern,2,5,2,3,1,3,Feeling overwhelmed by the complexity of project tasks.
6614effefc13ae3872ab8c9e,ajouhan8i@wikia.com,consultant,4,1,5,2,3,3,Seeking advice on managing project priorities and trade-offs effectively.
6614effefc13ae3872ab8c9f,hbutenji@privacy.gov.au,consultant,4,4,3,3,3,1,Feeling unsupported in addressing project uncertainties and ambiguities.
6614effefc13ae3872ab8ca0,cbartosinskir8@smugmug.com,intern,1,4,5,4,4,3,Struggling with maintaining project momentum during changes.
6614effefc13ae3872ab8ca1,fblackeby78@cloudflare.com,software_developper,2,3,2,2,2,1,Feeling frustrated with the lack of feedback on my performance.
6614effefc13ae3872ab8ca2,xgoodfellowe54@msu.edu,software_developper,3,2,2,4,4,2,Suggestions for improving team engagement and motivation.
6614effefc13ae3872ab8ca3,dorodaneg0@istockphoto.com,consultant,1,5,5,2,1,3,Struggling with maintaining team cohesion during remote work.
6614effefc13ae3872ab8ca4,acopsonrj@umich.edu,consultant,1,4,5,4,2,5,Suggestions for improving team engagement and motivation.
6614effefc13ae3872ab8ca5,bknotteh9@marriott.com,software_developper,2,3,4,1,5,2,Feeling overwhelmed by the complexity of project interdependencies.
6614effefc13ae3872ab8ca6,nmaunderjg@discuz.net,software_developper,3,4,4,3,5,4,Feeling unsupported in addressing project issues and challenges effectively.
6614effefc13ae3872ab8ca7,mkarlmann7r@si.edu,software_developper,4,5,2,1,5,4,Feeling unsupported in addressing project conflicts.
6614effefc13ae3872ab8ca8,bmaccartairfw@unc.edu,software_developper,3,5,2,4,3,3,Feeling stressed due to conflicting project priorities.
6614effefc13ae3872ab8ca9,astickings25@columbia.edu,software_developper,4,1,1,1,4,5,Seeking advice on managing project expectations and stakeholder relationships.
6614effefc13ae3872ab8caa,bblasiak5w@mtv.com,software_developper,2,2,1,2,3,3,Feeling overwhelmed by the number of project meetings.
6614effefc13ae3872ab8cab,kellphcw@discuz.net,intern,2,5,2,5,3,2,Need support in managing project communications and stakeholder expectations.
6614effefc13ae3872ab8cac,fstaniforthh1@examiner.com,software_developper,4,5,3,5,2,5,Need assistance in handling difficult clients.
6614effefc13ae3872ab8cad,hudeyn6@senate.gov,consultant,1,2,3,3,4,4,Need support in managing project risks and uncertainties.
6614effefc13ae3872ab8cae,gwithnall33@sphinn.com,consultant,5,5,1,1,3,2,Concerns about the team's alignment with project goals.
6614effefc13ae3872ab8caf,sdomeneyre@bbb.org,software_developper,4,4,5,4,4,1,Struggling with conflicting priorities from different stakeholders.
6614effefc13ae3872ab8cb0,adoe1m@wufoo.com,software_developper,2,3,2,5,5,1,Need support in managing project risks and uncertainties proactively.
6614effefc13ae3872ab8cb1,vbirdwhistella5@webmd.com,software_developper,5,3,5,4,2,1,Experiencing difficulties in managing project risks and uncertainties.
6614effefc13ae3872ab8cb2,ebalderstone92@slideshare.net,software_developper,3,5,5,5,1,5,Facing challenges with time management.
6614effefc13ae3872ab8cb3,froylbu@dell.com,consultant,2,4,5,1,5,4,Seeking advice on managing project priorities and trade-offs.
6614effefc13ae3872ab8cb4,ckabisch3b@purevolume.com,consultant,4,5,4,3,1,5,Seeking mentorship from senior colleagues.
6614effefc13ae3872ab8cb5,klilburnpc@walmart.com,software_developper,3,2,4,3,3,5,Concerns about the project's ability to deliver value and outcomes.
6614effefc13ae3872ab8cb6,kbinfieldme@phoca.cz,consultant,4,3,1,4,4,3,Feeling overwhelmed by the number of project deliverables.
6614effefc13ae3872ab8cb7,hudeyn6@senate.gov,consultant,4,3,3,5,3,1,Feeling overwhelmed by the number of project meetings.
6614effefc13ae3872ab8cb8,hudeyn6@senate.gov,consultant,1,4,1,3,4,1,Feeling unsupported in addressing team members' concerns.
6614effefc13ae3872ab8cb9,cmccromleya6@deliciousdays.com,tribe_master,3,1,5,4,2,5,Seeking advice on managing project expectations and scope.
6614effefc13ae3872ab8cba,kdentonht@discuz.net,software_developper,5,3,3,3,1,1,Concerns about the project's alignment with organizational priorities.
6614effefc13ae3872ab8cbb,msprionghalle3@google.es,software_developper,3,4,2,2,3,1,Need support in managing project risks and contingencies effectively.
6614effefc13ae3872ab8cbc,ebruna3h@bravesites.com,software_developper,3,1,1,2,3,4,Feeling overwhelmed by the demands of project stakeholders.
6614effefc13ae3872ab8cbd,mpleacei3@naver.com,consultant,4,3,4,3,4,3,Seeking advice on improving team decision-making processes.
6614effefc13ae3872ab8cbe,cbartosinskir8@smugmug.com,intern,2,1,5,4,3,1,Experiencing communication barriers with stakeholders.
6614effefc13ae3872ab8cbf,aslatterd6@dyndns.org,consultant,4,4,4,1,3,4,Feeling unsupported in addressing project uncertainties and ambiguities.
6614effefc13ae3872ab8cc0,bmolnarro@go.com,software_developper,5,4,3,3,1,5,Struggling with maintaining project alignment with strategic goals and objectives.
6614effefc13ae3872ab8cc1,sclaxsonhw@bravesites.com,software_developper,1,4,1,2,5,1,Concerns about the project's risks and mitigation strategies.
6614effefc13ae3872ab8cc2,rluc1c@ning.com,software_developper,4,1,3,4,3,2,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8cc3,ebanckms@google.com,software_developper,5,1,5,2,5,4,Feeling frustrated with the project's lack of progress and direction.
6614effefc13ae3872ab8cc4,tdewsja@ustream.tv,intern,1,1,4,2,3,4,Concerns about the project's direction.
6614effefc13ae3872ab8cc5,sgladerfv@trellian.com,software_developper,5,3,1,2,3,3,Concerns about the project's impact on team morale and motivation.
6614effefc13ae3872ab8cc6,mreadings4y@independent.co.uk,consultant,3,1,4,1,5,3,Concerns about the team's morale during challenging projects.
6614effefc13ae3872ab8cc7,wghiriardelligi@house.gov,software_developper,4,4,5,1,3,4,Struggling to balance multiple projects simultaneously.
6614effefc13ae3872ab8cc8,acheversqo@ucla.edu,software_developper,3,5,2,3,3,3,Feeling excluded from important decision-making processes.
6614effefc13ae3872ab8cc9,cavrashin2p@fda.gov,software_developper,5,5,3,1,3,5,Seeking advice on managing project constraints and limitations effectively.
6614effefc13ae3872ab8cca,amurrayhy@europa.eu,software_developper,5,2,4,1,1,3,Feeling unrecognized for my contributions.
6614effefc13ae3872ab8ccb,cdowthwaite32@upenn.edu,software_developper,4,2,5,1,5,1,Feeling unsupported in addressing project issues and challenges effectively.
6614effefc13ae3872ab8ccc,cferrarioga@hao123.com,software_developper,1,5,5,3,1,4,Seeking guidance on managing project complexities and challenges.
6614effefc13ae3872ab8ccd,emclelland6w@addthis.com,consultant,3,2,2,2,4,1,Feeling frustrated with the project's lack of progress and direction.
6614effefc13ae3872ab8cce,yskeen2r@furl.net,intern,3,5,1,1,5,1,Feeling stressed due to lack of project clarity and direction.
6614effefc13ae3872ab8ccf,rgunnerfh@paginegialle.it,software_developper,3,4,4,3,1,2,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8cd0,dsimesterfg@woothemes.com,software_developper,1,4,2,3,2,5,Seeking advice on managing project scope changes.
6614effefc13ae3872ab8cd1,omaclaineka@gravatar.com,software_developper,1,5,5,2,1,2,Feeling unsupported in addressing team members' concerns.
6614effefc13ae3872ab8cd2,jfenbyf5@jigsy.com,consultant,4,5,4,4,3,3,Struggling with maintaining project stakeholder relationships.
6614effefc13ae3872ab8cd3,ccorstorphineb6@google.com.hk,intern,5,1,4,2,3,5,Seeking mentorship from senior colleagues.
6614effefc13ae3872ab8cd4,bburridge7s@nifty.com,software_developper,2,2,3,2,5,5,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8cd5,nwigmore7i@apple.com,tribe_master,4,5,3,2,2,2,Concerns about the team's accountability and responsibility.
6614effefc13ae3872ab8cd6,adaubenyby@berkeley.edu,tribe_master,5,4,4,3,5,1,I need to have a personal session regarding my feedback.
6614effefc13ae3872ab8cd7,smclavertyo9@gmpg.org,software_developper,2,2,4,5,1,1,Feeling unsupported in addressing project conflicts and disagreements effectively.
6614effefc13ae3872ab8cd8,lionnidisle@unesco.org,software_developper,4,2,3,2,5,1,Feeling overwhelmed by the project's demands and expectations.
6614effefc13ae3872ab8cd9,gvernauqi@amazon.co.uk,intern,4,2,4,1,4,3,Seeking guidance on career progression.
6614effefc13ae3872ab8cda,athornthwaite7y@mtv.com,software_developper,1,5,5,2,5,4,Struggling with conflicting priorities from different stakeholders.
6614effefc13ae3872ab8cdb,bdangeligu@yolasite.com,software_developper,1,1,5,4,5,5,Facing conflicts within the team.
6614effefc13ae3872ab8cdc,cfatschernl@w3.org,consultant,1,4,1,2,2,1,Struggling with conflicting project objectives.
6614effefc13ae3872ab8cdd,kmetzing53@reference.com,software_developper,4,1,4,3,4,1,Concerns about the project's risks and mitigation strategies.
6614effefc13ae3872ab8cde,bdinningdr@soundcloud.com,consultant,3,4,1,1,2,3,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8cdf,lhamstead8v@mlb.com,software_developper,3,2,2,5,4,2,Need assistance in managing project scope changes and creep.
6614effefc13ae3872ab8ce0,coloshkin8h@ebay.co.uk,consultant,4,5,5,4,2,1,Feeling disconnected from the team's goals and objectives.
6614effefc13ae3872ab8ce1,amiltonwhite3g@weibo.com,software_developper,1,5,2,1,1,5,Concerns about the project's impact on team morale and motivation.
6614effefc13ae3872ab8ce2,cilchenko8l@goo.gl,consultant,3,1,3,2,2,5,Experiencing difficulties in managing remote project teams.
6614effefc13ae3872ab8ce3,cmingaym7@naver.com,intern,3,3,3,3,2,5,Need assistance in improving team communication channels.
6614effefc13ae3872ab8ce4,lpartingtonos@earthlink.net,tribe_master,2,2,1,1,3,4,Concerns about the project's ability to deliver desired outcomes and benefits.
6614effefc13ae3872ab8ce5,lcockingsha@php.net,software_developper,3,4,5,2,5,3,Need support in managing stakeholder relationships.
6614effefc13ae3872ab8ce6,radamovichjm@weather.com,tribe_master,4,1,2,5,4,3,Struggling to balance project deadlines with quality deliverables.
6614effefc13ae3872ab8ce7,cwrightemi5@exblog.jp,consultant,1,3,2,5,4,3,Concerns about the project's alignment with strategic initiatives and goals.
6614effefc13ae3872ab8ce8,dswift4k@thetimes.co.uk,software_developper,4,4,1,3,3,5,Feeling undervalued due to lack of recognition.
6614effefc13ae3872ab8ce9,dskyrme9c@mac.com,software_developper,1,2,2,4,1,1,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8cea,mreadings4y@independent.co.uk,consultant,4,3,2,1,3,4,Experiencing challenges in managing project scope creep.
6614effefc13ae3872ab8ceb,cwrightemi5@exblog.jp,consultant,5,2,4,2,3,4,Seeking advice on managing distributed teams effectively.
6614effefc13ae3872ab8cec,jstrappx@tiny.cc,consultant,4,3,1,4,2,1,Feeling overwhelmed by the project's scope and scale.
6614effefc13ae3872ab8ced,ytolhurstf8@tumblr.com,consultant,4,4,5,2,2,4,Feeling stressed due to conflicting priorities from different projects.
6614effefc13ae3872ab8cee,athornthwaite7y@mtv.com,software_developper,5,3,5,5,2,5,Facing conflicts within the team.
6614effefc13ae3872ab8cef,kdumphy8y@bbc.co.uk,consultant,3,5,3,4,5,4,Feeling stressed due to the project's tight deadlines and deliverables.
6614effefc13ae3872ab8cf0,mgilardi21@shop-pro.jp,consultant,5,2,5,4,4,4,Concerns about the project's adherence to quality standards and best practices.
6614effefc13ae3872ab8cf1,mbogueqe@discuz.net,software_developper,3,4,1,4,1,5,Need assistance in handling difficult clients.
6614effefc13ae3872ab8cf2,mshobbrookhu@goo.gl,software_developper,3,1,4,4,1,1,Concerns about the project's impact on team morale and motivation.
6614effefc13ae3872ab8cf3,lpyfordlq@vk.com,software_developper,1,4,4,2,3,4,Feeling overwhelmed by competing priorities.
6614effefc13ae3872ab8cf4,frosendt@ehow.com,consultant,2,1,1,3,1,2,Seeking guidance on managing remote teams effectively.
6614effefc13ae3872ab8cf5,jamdohrhl@businesswire.com,tribe_master,5,4,5,1,4,5,Need support in improving my technical skills.
6614effefc13ae3872ab8cf6,tgisbye4@gizmodo.com,software_developper,2,4,1,2,5,4,Suggestions for improving team engagement and motivation.
6614effefc13ae3872ab8cf7,csanton2t@fotki.com,consultant,5,5,2,3,1,1,Concerns about the team's adaptability to changing project requirements.
6614effefc13ae3872ab8cf8,dcurm84@blogspot.com,software_developper,1,1,1,5,1,2,Experiencing difficulties in managing project risks and uncertainties.
6614effefc13ae3872ab8cf9,lhammatt65@usgs.gov,software_developper,1,2,3,2,5,2,Feeling unsupported in addressing project conflicts and disagreements effectively.
6614effefc13ae3872ab8cfa,jartermc@google.com.br,software_developper,2,4,5,4,5,5,Concerns about the team's decision-making process.
6614effefc13ae3872ab8cfb,skenaway1h@scribd.com,consultant,3,3,4,1,5,5,Need assistance in managing project scope changes and creep.
6614effefc13ae3872ab8cfc,dcurm84@blogspot.com,software_developper,5,3,5,4,4,2,Feeling overwhelmed by the number of project deliverables.
6614effefc13ae3872ab8cfd,ekunkelq1@disqus.com,consultant,1,5,4,3,5,3,Seeking guidance on managing team dynamics effectively.
6614effefc13ae3872ab8cfe,nhunnaball7a@google.fr,consultant,4,1,1,2,5,4,Facing challenges in prioritizing tasks effectively.
6614effefc13ae3872ab8cff,fbrettoner9d@google.co.uk,consultant,5,4,4,5,3,5,Concerns about the team's knowledge sharing practices.
6614effefc13ae3872ab8d00,aosullivandd@scribd.com,software_developper,4,2,3,1,3,5,Feeling overwhelmed by the number of meetings.
6614effefc13ae3872ab8d01,ifuscoge@about.me,tribe_master,2,3,5,3,1,4,Need more transparency in communication.
6614effefc13ae3872ab8d02,jvolkersrf@amazon.de,intern,3,5,1,3,4,2,Seeking guidance on managing project complexities and challenges effectively.
6614effefc13ae3872ab8d03,rmurrellspx@mit.edu,software_developper,2,4,2,5,2,5,Feeling frustrated with the lack of project transparency.
6614effefc13ae3872ab8d04,bkittmannd@dyndns.org,tribe_master,2,3,2,2,5,5,Concerns about work-life balance.
6614effefc13ae3872ab8d05,cstanlike9m@telegraph.co.uk,intern,5,4,2,2,1,5,Feeling undervalued due to lack of recognition.
6614effefc13ae3872ab8d06,astickings25@columbia.edu,software_developper,3,3,1,4,4,2,Need assistance in managing project scope changes and creep effectively.
6614effefc13ae3872ab8d07,dtwigley9b@mozilla.com,software_developper,1,2,4,4,1,5,Feeling stressed due to the project's ambiguity and complexity.
6614effefc13ae3872ab8d08,emillichapic@storify.com,tribe_master,5,3,1,2,1,2,Suggestions for improving project planning processes.
6614effefc13ae3872ab8d09,hcussonsr@discovery.com,software_developper,2,5,5,5,1,4,Seeking guidance on managing team dynamics effectively.
6614effefc13ae3872ab8d0a,gbrobak95@example.com,software_developper,4,5,2,1,3,4,Struggling to maintain team morale during stressful periods.
6614effefc13ae3872ab8d0b,lstuddala8@amazon.de,software_developper,2,4,5,2,4,2,Concerns about the project's alignment with organizational priorities and values.
6614effefc13ae3872ab8d0c,lboffinp4@storify.com,consultant,2,1,5,5,2,4,Need guidance on conflict resolution strategies.
6614effefc13ae3872ab8d0d,sfolonin68@slideshare.net,consultant,4,3,2,3,4,4,Struggling with maintaining project alignment with strategic goals and objectives.
6614effefc13ae3872ab8d0e,wfilyashinon@abc.net.au,software_developper,5,1,5,5,4,4,Feeling unsupported in addressing team members' concerns.
6614effefc13ae3872ab8d0f,bsloleypr@spotify.com,tribe_master,5,3,4,4,4,5,Need assistance in managing project dependencies and interdependencies.
6614effefc13ae3872ab8d10,agoodhayt@epa.gov,intern,2,1,1,3,3,4,Struggling with conflicting priorities from different stakeholders.
6614effefc13ae3872ab8d11,kgronowg2@nydailynews.com,software_developper,4,2,2,2,1,4,Experiencing challenges in managing project schedules effectively.
6614effefc13ae3872ab8d12,khoppner22@cbsnews.com,intern,1,2,2,3,3,1,Concerns about the team's ability to adapt to evolving project requirements.
6614effefc13ae3872ab8d13,mshobbrookhu@goo.gl,software_developper,2,3,1,2,4,2,Concerns about the team's ability to innovate in project solutions.
6614effefc13ae3872ab8d14,adomengete1@weibo.com,consultant,3,4,5,2,2,1,Need support in managing project risks and contingencies effectively.
6614effefc13ae3872ab8d15,sosirinl2@cdc.gov,software_developper,2,5,3,5,1,3,Experiencing challenges in aligning team goals with organizational objectives.
6614effefc13ae3872ab8d16,sestcourt8e@edublogs.org,intern,2,5,1,2,5,4,Struggling to maintain motivation during long-term projects.
6614effefc13ae3872ab8d17,emiddlerct@blogtalkradio.com,software_developper,1,1,3,5,3,3,Struggling with maintaining project team motivation and engagement.
6614effefc13ae3872ab8d18,jtongech@businessinsider.com,tribe_master,2,2,1,5,1,2,Need assistance in managing project communications effectively.
6614effefc13ae3872ab8d19,fodohertyem@hhs.gov,software_developper,1,1,5,5,5,1,Concerns about the project's impact on team members' workload and well-being.
6614effefc13ae3872ab8d1a,myessonmn@hubpages.com,tribe_master,1,5,4,1,2,3,Feeling overwhelmed by the project's demands and expectations.
6614effefc13ae3872ab8d1b,jmccloud5k@joomla.org,software_developper,1,5,5,2,4,2,Struggling with maintaining project team motivation and engagement.
6614effefc13ae3872ab8d1c,atornscu@pinterest.com,software_developper,2,1,5,5,1,1,Feeling unsupported in addressing project conflicts.
6614effefc13ae3872ab8d1d,emccague7d@tinyurl.com,consultant,3,2,1,1,5,2,Concerns about the team's decision-making process.
6614effefc13ae3872ab8d1e,ldumingosu@blogger.com,software_developper,2,5,2,3,2,3,Concerns about the project's impact on team dynamics and cohesion.
6614effefc13ae3872ab8d1f,rduckersp7@businesswire.com,consultant,5,3,2,3,5,1,Need assistance in improving team communication channels.
6614effefc13ae3872ab8d20,opaurpt@jugem.jp,consultant,4,1,2,2,4,5,Feeling stressed due to lack of clarity on project roles and responsibilities.
6614effefc13ae3872ab8d21,vtongsho@toplist.cz,software_developper,3,2,5,4,5,5,Feeling stressed due to the project's impact on team dynamics and morale.
6614effefc13ae3872ab8d22,sestcourt8e@edublogs.org,intern,2,1,4,4,4,2,Concerns about the team's workload distribution.
6614effefc13ae3872ab8d23,grawlingf0@reverbnation.com,consultant,1,4,4,2,2,3,Struggling to cope with changing project requirements.
6614effefc13ae3872ab8d24,cruprechtly@yellowpages.com,software_developper,5,5,3,5,2,4,Concerns about the project's alignment with organizational priorities and values.
6614effefc13ae3872ab8d25,bjezzardgh@godaddy.com,intern,4,3,5,5,2,4,Struggling with conflicting project objectives.
6614effefc13ae3872ab8d26,ahealksmq@unblog.fr,consultant,4,4,1,3,5,1,Need support in managing stakeholder relationships.
6614effefc13ae3872ab8d27,atollidayd9@hexun.com,software_developper,3,1,3,1,2,1,Need support in managing project risks proactively.
6614effefc13ae3872ab8d28,bperrenpd@independent.co.uk,software_developper,4,5,1,4,3,3,I am not getting any attention from the TL.
6614effefc13ae3872ab8d29,tclapph3@4shared.com,software_developper,2,5,5,4,5,5,Concerns about the team's communication gaps.
6614effefc13ae3872ab8d2a,cstapyltonat@engadget.com,consultant,1,3,4,2,3,1,Struggling with maintaining team cohesion during remote work.
6614effefc13ae3872ab8d2b,eelcomdj@senate.gov,software_developper,4,2,4,3,4,2,Concerns about the team's resistance to change.
6614effefc13ae3872ab8d2c,rpidcockd1@gov.uk,intern,1,2,3,3,3,2,Struggling with maintaining project team motivation and engagement.
6614effefc13ae3872ab8d2d,wskirvenhs@paypal.com,tribe_master,5,4,5,5,5,2,Suggestions for improving team feedback mechanisms.
6614effefc13ae3872ab8d2e,hmargarson6m@state.tx.us,intern,1,4,4,5,4,2,Experiencing difficulties in managing project risks and uncertainties.
6614effefc13ae3872ab8d2f,lwallenm2@elpais.com,consultant,1,4,4,4,5,1,Need support in addressing team members' performance issues.
6614effefc13ae3872ab8d30,clangstaffo4@indiatimes.com,software_developper,2,5,1,2,5,4,Concerns about the team's alignment with project objectives.
6614effefc13ae3872ab8d31,mperrelliaj@businessinsider.com,consultant,5,2,1,4,4,3,Concerns about the team's alignment with company values.
6614effefc13ae3872ab8d32,iartz8p@umn.edu,software_developper,5,4,2,3,5,5,Need support in managing project risks and uncertainties proactively.
6614effefc13ae3872ab8d33,ftombsi9@mozilla.org,tribe_master,2,2,3,3,2,5,Need support in managing stakeholder relationships.
6614effefc13ae3872ab8d34,bwinfieldeb@technorati.com,software_developper,1,5,4,2,4,2,Seeking opportunities for team-building activities.
