_id,id,email,role,q1,q2,q3,q4,q5,q6,comments
661502583f3bd7f6793ce0b6,6614effdfc13ae3872ab8c14,hcroftsfz@apple.com,software_developper,3,5,2,1,3,1,Seeking advice on managing project priorities and trade-offs effectively.
661502583f3bd7f6793ce0b7,6614effdfc13ae3872ab8c15,emccague7d@tinyurl.com,consultant,3,4,2,2,5,5,Need assistance in managing stakeholder expectations.
661502583f3bd7f6793ce0b8,6614effdfc13ae3872ab8c16,agoodhayt@epa.gov,intern,1,2,3,3,3,1,Feeling undervalued due to lack of recognition.
661502583f3bd7f6793ce0b9,6614effdfc13ae3872ab8c17,mmcguggyb0@booking.com,software_developper,3,5,4,4,5,4,Seeking guidance on managing project constraints.
661502583f3bd7f6793ce0ba,6614effdfc13ae3872ab8c18,wmcilhoneb7@constantcontact.com,software_developper,1,1,5,1,5,4,Struggling with maintaining team morale during prolonged projects.
661502583f3bd7f6793ce0bb,6614effdfc13ae3872ab8c19,bedlandag@hugedomains.com,consultant,2,4,4,3,5,2,Experiencing difficulties in managing project expectations and scope creep.
661502583f3bd7f6793ce0bc,6614effdfc13ae3872ab8c1a,jneillng@github.io,intern,1,1,5,1,2,5,Concerns about the team's ability to innovate.
661502583f3bd7f6793ce0bd,6614effdfc13ae3872ab8c1b,bgloyensko@wordpress.org,consultant,2,5,1,5,1,2,Need support in managing project risks effectively.
661502583f3bd7f6793ce0be,6614effdfc13ae3872ab8c1c,mnafzigerow@creativecommons.org,software_developper,5,1,2,3,1,2,Struggling to maintain team morale during stressful periods.
661502583f3bd7f6793ce0bf,6614effdfc13ae3872ab8c1d,mmccauleyn5@live.com,intern,4,2,4,3,4,3,Experiencing technical issues with my workstation.
661502583f3bd7f6793ce0c0,6614effdfc13ae3872ab8c1e,chedgecock7o@hp.com,consultant,3,1,5,1,4,5,Feeling overwhelmed by the complexity of project tasks.
661502583f3bd7f6793ce0c1,6614effdfc13ae3872ab8c1f,gtinglyda@deviantart.com,software_developper,4,5,1,4,2,4,Concerns about the project's alignment with organizational goals.
661502583f3bd7f6793ce0c2,6614effdfc13ae3872ab8c20,lhowdenis@hostgator.com,tribe_master,1,1,2,2,1,4,Feeling isolated from the team due to remote work arrangements.
661502583f3bd7f6793ce0c3,6614effdfc13ae3872ab8c21,theimesba@vistaprint.com,intern,3,1,3,4,4,1,Feeling stressed due to the project's impact on team dynamics and morale.
661502583f3bd7f6793ce0c4,6614effdfc13ae3872ab8c22,sthonger2a@thetimes.co.uk,software_developper,3,3,5,5,3,2,Concerns about the project's communication and collaboration practices.
661502583f3bd7f6793ce0c5,6614effdfc13ae3872ab8c23,clangstaffo4@indiatimes.com,software_developper,1,4,3,1,5,4,Feeling frustrated with the lack of project planning and coordination.
661502583f3bd7f6793ce0c6,6614effdfc13ae3872ab8c24,lcaldwell8z@addthis.com,software_developper,1,5,1,3,1,2,Struggling with maintaining project momentum during resource constraints.
661502583f3bd7f6793ce0c7,6614effdfc13ae3872ab8c25,athornthwaite7y@mtv.com,software_developper,5,2,4,3,5,4,Struggling to balance multiple projects simultaneously.
661502583f3bd7f6793ce0c8,6614effdfc13ae3872ab8c26,dcinavas9r@salon.com,intern,2,2,2,4,2,2,Feeling overwhelmed by competing priorities.
661502583f3bd7f6793ce0c9,6614effdfc13ae3872ab8c27,hlivock99@linkedin.com,software_developper,2,2,3,3,4,4,Seeking guidance on career progression.
661502583f3bd7f6793ce0ca,6614effdfc13ae3872ab8c28,lbedowi7@liveinternet.ru,tribe_master,3,4,2,3,1,1,Experiencing burnout due to long hours.
661502583f3bd7f6793ce0cb,6614effdfc13ae3872ab8c29,rtillyfl@networksolutions.com,consultant,5,4,1,1,1,5,Need support in managing project risks and contingencies effectively.
661502583f3bd7f6793ce0cc,6614effdfc13ae3872ab8c2a,tburehillb5@unesco.org,tribe_master,2,4,2,2,5,3,Need assistance in managing project scope changes and creep effectively.
661502583f3bd7f6793ce0cd,6614effdfc13ae3872ab8c2b,bogley6p@furl.net,software_developper,3,1,4,1,2,1,Concerns about the team's lack of alignment with project milestones.
661502583f3bd7f6793ce0ce,6614effdfc13ae3872ab8c2c,bbriggsm4@facebook.com,software_developper,3,5,2,5,3,5,Feeling frustrated with the project's lack of progress and clarity
661502583f3bd7f6793ce0cf,6614effdfc13ae3872ab8c2d,ndenyaginev@cdbaby.com,tribe_master,1,3,5,3,5,4,Feeling overwhelmed by the project's scope and scale.
661502583f3bd7f6793ce0d0,6614effdfc13ae3872ab8c2e,shodgonj1@amazon.co.uk,software_developper,4,1,1,2,3,2,Feeling demotivated due to lack of recognition.
661502583f3bd7f6793ce0d1,6614effdfc13ae3872ab8c2f,soreagangb@netvibes.com,software_developper,5,5,2,5,4,2,Feeling frustrated with the project's lack of progress and momentum.
661502583f3bd7f6793ce0d2,6614effdfc13ae3872ab8c30,elawley55@dagondesign.com,intern,5,2,4,5,1,1,Feeling stressed due to the project's impact on team dynamics and morale.
661502583f3bd7f6793ce0d3,6614effdfc13ae3872ab8c31,ehaseldine6n@yandex.ru,tribe_master,4,4,4,4,3,3,Feeling disconnected from the team while working remotely.
661502583f3bd7f6793ce0d4,6614effdfc13ae3872ab8c32,mmccauleyn5@live.com,intern,4,4,5,4,4,2,Suggestions for improving team performance evaluations.
661502583f3bd7f6793ce0d5,6614effdfc13ae3872ab8c33,hpatchinggs@furl.net,software_developper,1,4,3,4,2,2,Concerns about the team's responsiveness to client needs.
661502583f3bd7f6793ce0d6,6614effdfc13ae3872ab8c34,wghiriardelligi@house.gov,software_developper,2,3,5,4,5,4,Feeling stressed due to the project's tight deadlines and deliverables.
661502583f3bd7f6793ce0d7,6614effdfc13ae3872ab8c35,ahealksmq@unblog.fr,consultant,2,4,3,1,4,2,Concerns about work-life balance.
661502583f3bd7f6793ce0d8,6614effdfc13ae3872ab8c36,eshaperadu@hud.gov,software_developper,4,3,4,5,2,4,Concerns about the team's communication channels.
661502583f3bd7f6793ce0d9,6614effdfc13ae3872ab8c37,dskyrme9c@mac.com,software_developper,4,4,5,1,3,3,Struggling to maintain team morale during stressful periods.
661502583f3bd7f6793ce0da,6614effdfc13ae3872ab8c38,cbeneq8@sourceforge.net,software_developper,3,2,2,1,1,4,Struggling with maintaining team morale during prolonged projects.
661502583f3bd7f6793ce0db,6614effdfc13ae3872ab8c39,gpeek2y@bloomberg.com,software_developper,3,5,1,5,3,1,Experiencing difficulties in managing multiple projects.
661502583f3bd7f6793ce0dc,6614effdfc13ae3872ab8c3a,kdumphy8y@bbc.co.uk,consultant,2,4,1,5,1,3,Concerns about the project's alignment with strategic objectives.
661502583f3bd7f6793ce0dd,6614effdfc13ae3872ab8c3b,ngladdinkg@apache.org,software_developper,4,5,5,3,5,3,Experiencing difficulties in delegating tasks effectively.
661502583f3bd7f6793ce0de,6614effdfc13ae3872ab8c3c,eorthmann64@a8.net,consultant,2,4,3,3,1,5,Seeking guidance on managing team dynamics effectively.
661502583f3bd7f6793ce0df,6614effdfc13ae3872ab8c3d,dsimesterfg@woothemes.com,software_developper,3,1,5,5,4,1,Feeling overwhelmed by the project's workload and demands.
661502583f3bd7f6793ce0e0,6614effdfc13ae3872ab8c3e,theimesba@vistaprint.com,intern,5,3,2,4,1,2,Feeling undervalued due to lack of recognition.
661502583f3bd7f6793ce0e1,6614effdfc13ae3872ab8c3f,rwarriner9p@gov.uk,software_developper,2,3,1,4,4,1,Feeling stressed due to the project's tight deadlines and deliverables.
661502583f3bd7f6793ce0e2,6614effdfc13ae3872ab8c40,ckabisch3b@purevolume.com,consultant,1,1,3,2,1,2,Concerns about the project's communication and collaboration practices.
661502583f3bd7f6793ce0e3,6614effdfc13ae3872ab8c41,bcorday57@mlb.com,software_developper,2,5,3,2,3,5,Concerns about the team's workload distribution.
661502583f3bd7f6793ce0e4,6614effdfc13ae3872ab8c42,cstapyltonat@engadget.com,consultant,3,1,4,2,5,5,Concerns about the team's workload distribution.
661502583f3bd7f6793ce0e5,6614effdfc13ae3872ab8c43,lcurrier9k@senate.gov,intern,2,1,3,2,5,5,Need support in managing project risks proactively.
661502583f3bd7f6793ce0e6,6614effdfc13ae3872ab8c44,kgomesii@clickbank.net,software_developper,3,4,3,3,4,1,Feeling stressed due to conflicting priorities from different projects.
661502583f3bd7f6793ce0e7,6614effdfc13ae3872ab8c45,lswadlingh6@chronoengine.com,consultant,5,3,5,4,1,4,Seeking guidance on managing project constraints.
661502583f3bd7f6793ce0e8,6614effdfc13ae3872ab8c46,tblaxallkh@ehow.com,software_developper,2,5,5,4,1,1,Need assistance in managing project communications effectively.
661502583f3bd7f6793ce0e9,6614effdfc13ae3872ab8c47,croddaq6@networkadvertising.org,software_developper,5,5,5,4,2,4,Experiencing challenges in managing project scope creep.
661502583f3bd7f6793ce0ea,6614effdfc13ae3872ab8c48,klilburnpc@walmart.com,software_developper,3,1,2,5,5,1,Struggling to maintain team morale during stressful periods.
661502583f3bd7f6793ce0eb,6614effdfc13ae3872ab8c49,spfeufferad@twitpic.com,software_developper,3,3,1,4,4,3,Concerns about the project's impact on team members' well-being.
661502583f3bd7f6793ce0ec,6614effdfc13ae3872ab8c4a,croskrugeo7@oracle.com,consultant,4,4,4,1,4,3,Struggling to maintain motivation during long-term projects.
661502583f3bd7f6793ce0ed,6614effdfc13ae3872ab8c4b,lstanistrete9a@cdbaby.com,software_developper,4,5,4,3,1,3,Feeling overwhelmed by the project's workload and demands.
661502583f3bd7f6793ce0ee,6614effdfc13ae3872ab8c4c,dcrickmoor6g@1688.com,software_developper,5,4,1,3,5,3,Need assistance in managing project stakeholders' expectations.
661502583f3bd7f6793ce0ef,6614effdfc13ae3872ab8c4d,placeynw@nyu.edu,consultant,2,2,3,1,3,1,Experiencing difficulties in delegating tasks effectively.
661502583f3bd7f6793ce0f0,6614effdfc13ae3872ab8c4e,aclaptonr2@nature.com,software_developper,1,5,1,4,2,3,Experiencing difficulties in managing project budgets.
661502583f3bd7f6793ce0f1,6614effdfc13ae3872ab8c4f,jmaneylawspy@umich.edu,software_developper,1,4,4,2,3,4,Feeling unsupported in addressing project conflicts and disagreements.
661502583f3bd7f6793ce0f2,6614effdfc13ae3872ab8c50,dbrimmanq4@etsy.com,tribe_master,4,2,4,1,1,1,Concerns about the project's impact on team members' workload and well-being.
661502583f3bd7f6793ce0f3,6614effdfc13ae3872ab8c51,abartod66@mac.com,intern,4,3,3,2,4,5,Need assistance in managing project scope changes and creep.
661502583f3bd7f6793ce0f4,6614effdfc13ae3872ab8c52,hhallases@usnews.com,tribe_master,2,2,1,4,3,1,Feeling unsupported in addressing project uncertainties and ambiguities.
661502583f3bd7f6793ce0f5,6614effdfc13ae3872ab8c53,dswift4k@thetimes.co.uk,software_developper,1,3,3,4,5,4,Seeking advice on handling difficult conversations.
661502583f3bd7f6793ce0f6,6614effdfc13ae3872ab8c54,hkowalskirc@cyberchimps.com,tribe_master,4,1,2,2,4,4,Feeling stressed due to the project's ambiguity and complexity.
661502583f3bd7f6793ce0f7,6614effdfc13ae3872ab8c55,okleinberhd@creativecommons.org,software_developper,5,4,1,3,2,3,Need assistance in managing team conflicts.
661502583f3bd7f6793ce0f8,6614effdfc13ae3872ab8c56,wmcelhinneyc2@tmall.com,software_developper,4,5,2,3,1,2,Seeking advice on managing project expectations and scope.
661502583f3bd7f6793ce0f9,6614effdfc13ae3872ab8c57,mgiacomellokr@prweb.com,software_developper,3,2,1,1,4,4,Struggling with maintaining project stakeholder relationships and engagement.
661502583f3bd7f6793ce0fa,6614effdfc13ae3872ab8c58,earckoll4f@newyorker.com,software_developper,5,4,3,4,1,3,Concerns about the team's ability to meet project milestones.
661502583f3bd7f6793ce0fb,6614effdfc13ae3872ab8c59,radamovichjm@weather.com,tribe_master,2,3,2,5,3,3,Feeling overwhelmed by the complexity of project tasks.
661502583f3bd7f6793ce0fc,6614effdfc13ae3872ab8c5a,cponnsettaq@elpais.com,consultant,1,4,3,5,2,4,Feeling unsupported in addressing project conflicts and disagreements effectively.
661502583f3bd7f6793ce0fd,6614effdfc13ae3872ab8c5b,soreagangb@netvibes.com,software_developper,5,4,4,5,1,2,Experiencing difficulties in delegating tasks effectively.
661502583f3bd7f6793ce0fe,6614effdfc13ae3872ab8c5c,challihanca@live.com,software_developper,1,2,4,4,5,2,Experiencing difficulties in managing project dependencies and interdependencies.
661502583f3bd7f6793ce0ff,6614effdfc13ae3872ab8c5d,liorio9s@51.la,software_developper,1,1,1,1,4,2,Feeling frustrated with the lack of project clarity.
661502583f3bd7f6793ce100,6614effdfc13ae3872ab8c5e,stombling9q@exblog.jp,software_developper,1,4,4,2,3,1,Experiencing difficulties in managing project risks.
661502583f3bd7f6793ce101,6614effdfc13ae3872ab8c5f,phaldanenk@freewebs.com,software_developper,4,2,1,1,2,3,Concerns about the team's ability to adapt to change.
661502583f3bd7f6793ce102,6614effdfc13ae3872ab8c60,rcundicte0@gizmodo.com,consultant,2,5,4,5,5,3,Experiencing difficulties in managing project risks and uncertainties.
661502583f3bd7f6793ce103,6614effdfc13ae3872ab8c61,apullarkx@smh.com.au,software_developper,5,4,2,5,1,4,Concerns about the team's decision-making process.
661502583f3bd7f6793ce104,6614effdfc13ae3872ab8c62,atollidayd9@hexun.com,software_developper,2,2,3,1,5,3,Experiencing challenges in managing project conflicts and disputes effectively.
661502583f3bd7f6793ce105,6614effdfc13ae3872ab8c63,rcracker3n@t-online.de,software_developper,3,5,5,4,3,4,Concerns about the team's knowledge sharing practices.
661502583f3bd7f6793ce106,6614effdfc13ae3872ab8c64,jwearing23@tamu.edu,software_developper,3,5,2,2,2,2,Feeling frustrated with the lack of team collaboration.
661502583f3bd7f6793ce107,6614effdfc13ae3872ab8c65,ajouhan8i@wikia.com,consultant,3,5,2,3,1,5,Need assistance in managing project scope changes and creep.
661502583f3bd7f6793ce108,6614effdfc13ae3872ab8c66,tofield74@taobao.com,software_developper,1,1,4,1,1,3,Concerns about the team's alignment with company values.
661502583f3bd7f6793ce109,6614effdfc13ae3872ab8c67,nmottersheadoj@a8.net,software_developper,5,1,5,2,3,1,Feeling unsupported in my professional development.
661502583f3bd7f6793ce10a,6614effdfc13ae3872ab8c68,lwallenm2@elpais.com,consultant,2,4,4,4,4,4,Concerns about the team's ability to deliver on project promises.
661502583f3bd7f6793ce10b,6614effdfc13ae3872ab8c69,mheadingcx@trellian.com,consultant,2,1,3,4,4,3,Experiencing challenges in managing project schedules effectively.
661502583f3bd7f6793ce10c,6614effdfc13ae3872ab8c6a,agounotdy@discuz.net,tribe_master,1,2,5,2,1,3,Experiencing difficulties in managing project risks and uncertainties.
661502583f3bd7f6793ce10d,6614effdfc13ae3872ab8c6b,dcrowj5@bbb.org,consultant,5,1,1,2,2,2,Feeling unsupported in addressing team challenges.
661502583f3bd7f6793ce10e,6614effdfc13ae3872ab8c6c,froylbu@dell.com,consultant,4,2,4,3,1,2,Struggling with unclear project objectives.
661502583f3bd7f6793ce10f,6614effdfc13ae3872ab8c6d,adalgetydc@opera.com,software_developper,3,1,1,2,3,3,Seeking guidance on managing project complexities and challenges.
661502583f3bd7f6793ce110,6614effdfc13ae3872ab8c6e,chulkesdx@fema.gov,software_developper,4,4,2,1,4,2,Experiencing challenges in managing project scope creep.
661502583f3bd7f6793ce111,6614effdfc13ae3872ab8c6f,kgreggersenne@wikipedia.org,software_developper,2,3,4,2,3,1,Feeling frustrated with the project's lack of progress and clarity
661502583f3bd7f6793ce112,6614effdfc13ae3872ab8c70,choble79@squidoo.com,consultant,2,1,3,5,5,2,Facing challenges in adapting to organizational changes.
661502583f3bd7f6793ce113,6614effdfc13ae3872ab8c71,cbecomo1@dell.com,software_developper,4,3,4,4,5,3,Seeking advice on improving team decision-making processes.
661502583f3bd7f6793ce114,6614effdfc13ae3872ab8c72,pdraytonpv@dedecms.com,tribe_master,4,3,5,4,3,4,Need assistance in managing project scope changes and creep.
661502583f3bd7f6793ce115,6614effdfc13ae3872ab8c73,bdinningdr@soundcloud.com,consultant,1,2,1,1,5,2,Suggestions for improving team bonding activities.
661502583f3bd7f6793ce116,6614effdfc13ae3872ab8c74,adoe1m@wufoo.com,software_developper,5,5,5,2,2,4,Concerns about the team's ability to adapt to change.
661502583f3bd7f6793ce117,6614effdfc13ae3872ab8c75,nhellwichgj@mayoclinic.com,intern,2,1,2,3,2,5,Feeling frustrated with the project's lack of progress and direction.
661502583f3bd7f6793ce118,6614effdfc13ae3872ab8c76,bharriman8d@gmpg.org,software_developper,1,3,1,5,2,3,Feeling stressed due to the project's tight deadlines and deliverables.
661502583f3bd7f6793ce119,6614effdfc13ae3872ab8c77,myendle8o@liveinternet.ru,tribe_master,2,1,1,4,4,2,Concerns about the team's decision-making process.
661502583f3bd7f6793ce11a,6614effdfc13ae3872ab8c78,rkinneyb8@fastcompany.com,software_developper,4,4,2,4,2,5,Feeling frustrated with the project's lack of progress and clarity
661502583f3bd7f6793ce11b,6614effdfc13ae3872ab8c79,jgate98@ucsd.edu,software_developper,5,3,3,3,3,4,Experiencing difficulties in managing project risks.
661502583f3bd7f6793ce11c,6614effdfc13ae3872ab8c7a,egerwood6e@sakura.ne.jp,software_developper,5,5,3,2,2,1,Feeling overwhelmed with the workload.
661502583f3bd7f6793ce11d,6614effdfc13ae3872ab8c7b,amievillebo@photobucket.com,tribe_master,1,1,4,3,5,1,Struggling with maintaining project alignment with organizational objectives.
661502583f3bd7f6793ce11e,6614effdfc13ae3872ab8c7c,gwheblejo@fema.gov,tribe_master,4,1,4,4,1,5,Suggestions for enhancing team communication.
661502583f3bd7f6793ce11f,6614effdfc13ae3872ab8c7d,dambroseki@sina.com.cn,software_developper,2,3,4,3,3,3,Need support in managing project constraints and limitations.
661502583f3bd7f6793ce120,6614effdfc13ae3872ab8c7e,wdunkerley26@howstuffworks.com,software_developper,1,1,4,1,2,2,I am not getting any attention from the TL.
661502583f3bd7f6793ce121,6614effdfc13ae3872ab8c7f,ayardyqg@independent.co.uk,software_developper,1,5,2,1,3,4,Suggestions for improving team performance evaluations.
661502583f3bd7f6793ce122,6614effdfc13ae3872ab8c80,pmurford6j@marriott.com,software_developper,2,5,4,1,5,1,Feeling frustrated with the lack of team collaboration.
661502583f3bd7f6793ce123,6614effdfc13ae3872ab8c81,rstorerpp@meetup.com,consultant,5,2,2,2,4,3,Suggestions for improving team performance evaluations.
661502583f3bd7f6793ce124,6614effdfc13ae3872ab8c82,lringham28@yale.edu,software_developper,2,4,4,1,4,5,Need support in handling client expectations.
661502583f3bd7f6793ce125,6614effdfc13ae3872ab8c83,tbrabonfi@instagram.com,consultant,3,3,3,4,5,5,Seeking advice on managing project constraints and limitations.
661502583f3bd7f6793ce126,6614effdfc13ae3872ab8c84,gfewingsar@shareasale.com,software_developper,1,2,2,3,2,2,Suggestions for improving project documentation.
661502583f3bd7f6793ce127,6614effdfc13ae3872ab8c85,klagesjl@bravesites.com,intern,3,2,3,4,1,2,Experiencing difficulties in managing remote project teams.
661502583f3bd7f6793ce128,6614effdfc13ae3872ab8c86,blefeaver6f@goo.gl,software_developper,4,2,3,5,1,2,Concerns about the project's ability to deliver value and outcomes.
661502583f3bd7f6793ce129,6614effdfc13ae3872ab8c87,cbaribalmb@bandcamp.com,software_developper,4,5,1,5,3,4,Struggling with maintaining project momentum during changes and disruptions.
661502583f3bd7f6793ce12a,6614effdfc13ae3872ab8c88,hducket20@guardian.co.uk,consultant,5,4,2,2,1,3,Facing challenges in adapting to organizational changes.
661502583f3bd7f6793ce12b,6614effdfc13ae3872ab8c89,sadneyah@archive.org,software_developper,1,1,2,1,5,1,Struggling with maintaining project stakeholder relationships and engagement.
661502583f3bd7f6793ce12c,6614effdfc13ae3872ab8c8a,adaubenyby@berkeley.edu,tribe_master,5,1,5,3,3,4,Experiencing difficulties in managing project dependencies and interdependencies.
661502583f3bd7f6793ce12d,6614effdfc13ae3872ab8c8b,suzzellm@tinyurl.com,software_developper,2,2,2,4,1,5,Suggestions for improving team recognition programs.
661502583f3bd7f6793ce12e,6614effdfc13ae3872ab8c8c,cdowthwaite32@upenn.edu,software_developper,2,4,3,5,1,1,Concerns about the project's impact on team members' workload and well-being.
661502583f3bd7f6793ce12f,6614effdfc13ae3872ab8c8d,aclaptonr2@nature.com,software_developper,1,1,4,3,3,1,Need support in managing project communications and stakeholder expectations.
661502583f3bd7f6793ce130,6614effefc13ae3872ab8c8e,jensorqt@bravesites.com,consultant,2,2,1,2,3,3,Concerns about the team's adaptability to changing project requirements.
661502583f3bd7f6793ce131,6614effefc13ae3872ab8c8f,awheelwright4o@symantec.com,intern,1,4,5,5,3,4,Struggling with maintaining project stakeholder relationships.
661502583f3bd7f6793ce132,6614effefc13ae3872ab8c90,lellesmerebc@mysql.com,software_developper,5,2,2,4,5,5,Seeking guidance on managing project schedules and deadlines effectively.
661502583f3bd7f6793ce133,6614effefc13ae3872ab8c91,vdeakinsrr@hugedomains.com,consultant,5,2,1,2,5,4,Concerns about the team's ability to deliver project outcomes.
661502583f3bd7f6793ce134,6614effefc13ae3872ab8c92,abaribal9f@xrea.com,intern,3,1,5,1,2,2,Need support in managing project communications and stakeholder expectations.
661502583f3bd7f6793ce135,6614effefc13ae3872ab8c93,jspoursez@dmoz.org,consultant,5,1,1,1,4,5,Seeking opportunities for cross-functional collaboration.
661502583f3bd7f6793ce136,6614effefc13ae3872ab8c94,hwiginib@addtoany.com,tribe_master,1,4,4,4,1,1,Concerns about the team's knowledge sharing practices.
661502583f3bd7f6793ce137,6614effefc13ae3872ab8c95,spartenernc@businessinsider.com,software_developper,5,2,5,5,4,2,Feeling unsupported in addressing project conflicts.
661502583f3bd7f6793ce138,6614effefc13ae3872ab8c96,msloan9j@163.com,software_developper,5,4,5,3,3,3,Feeling overwhelmed with the workload.
661502583f3bd7f6793ce139,6614effefc13ae3872ab8c97,rprovestgm@istockphoto.com,tribe_master,1,5,2,3,3,5,Feeling unsupported in addressing project conflicts and disagreements.
661502583f3bd7f6793ce13a,6614effefc13ae3872ab8c98,azanicchellipa@nymag.com,software_developper,2,2,4,4,2,2,Struggling to balance multiple projects simultaneously.
661502583f3bd7f6793ce13b,6614effefc13ae3872ab8c99,steaserdh@newsvine.com,software_developper,3,4,4,5,1,2,Feeling unsupported in addressing team members' concerns.
661502583f3bd7f6793ce13c,6614effefc13ae3872ab8c9a,mconaghyfx@gov.uk,software_developper,4,2,1,1,4,3,Concerns about the project's alignment with organizational priorities and values.
661502583f3bd7f6793ce13d,6614effefc13ae3872ab8c9b,gwheblejo@fema.gov,tribe_master,5,1,1,2,3,5,Suggestions for improving project documentation.
661502583f3bd7f6793ce13e,6614effefc13ae3872ab8c9c,elawley55@dagondesign.com,intern,4,3,5,2,3,3,Feeling disconnected from the team while working remotely.
661502583f3bd7f6793ce13f,6614effefc13ae3872ab8c9d,ctullethc9@chicagotribune.com,intern,2,5,2,3,1,3,Feeling overwhelmed by the complexity of project tasks.
661502583f3bd7f6793ce140,6614effefc13ae3872ab8c9e,ajouhan8i@wikia.com,consultant,4,1,5,2,3,3,Seeking advice on managing project priorities and trade-offs effectively.
661502583f3bd7f6793ce141,6614effefc13ae3872ab8c9f,hbutenji@privacy.gov.au,consultant,4,4,3,3,3,1,Feeling unsupported in addressing project uncertainties and ambiguities.
661502583f3bd7f6793ce142,6614effefc13ae3872ab8ca0,cbartosinskir8@smugmug.com,intern,1,4,5,4,4,3,Struggling with maintaining project momentum during changes.
661502583f3bd7f6793ce143,6614effefc13ae3872ab8ca1,fblackeby78@cloudflare.com,software_developper,2,3,2,2,2,1,Feeling frustrated with the lack of feedback on my performance.
661502583f3bd7f6793ce144,6614effefc13ae3872ab8ca2,xgoodfellowe54@msu.edu,software_developper,3,2,2,4,4,2,Suggestions for improving team engagement and motivation.
661502583f3bd7f6793ce145,6614effefc13ae3872ab8ca3,dorodaneg0@istockphoto.com,consultant,1,5,5,2,1,3,Struggling with maintaining team cohesion during remote work.
661502583f3bd7f6793ce146,6614effefc13ae3872ab8ca4,acopsonrj@umich.edu,consultant,1,4,5,4,2,5,Suggestions for improving team engagement and motivation.
661502583f3bd7f6793ce147,6614effefc13ae3872ab8ca5,bknotteh9@marriott.com,software_developper,2,3,4,1,5,2,Feeling overwhelmed by the complexity of project interdependencies.
661502583f3bd7f6793ce148,6614effefc13ae3872ab8ca6,nmaunderjg@discuz.net,software_developper,3,4,4,3,5,4,Feeling unsupported in addressing project issues and challenges effectively.
661502583f3bd7f6793ce149,6614effefc13ae3872ab8ca7,mkarlmann7r@si.edu,software_developper,4,5,2,1,5,4,Feeling unsupported in addressing project conflicts.
661502583f3bd7f6793ce14a,6614effefc13ae3872ab8ca8,bmaccartairfw@unc.edu,software_developper,3,5,2,4,3,3,Feeling stressed due to conflicting project priorities.
661502583f3bd7f6793ce14b,6614effefc13ae3872ab8ca9,astickings25@columbia.edu,software_developper,4,1,1,1,4,5,Seeking advice on managing project expectations and stakeholder relationships.
661502583f3bd7f6793ce14c,6614effefc13ae3872ab8caa,bblasiak5w@mtv.com,software_developper,2,2,1,2,3,3,Feeling overwhelmed by the number of project meetings.
661502583f3bd7f6793ce14d,6614effefc13ae3872ab8cab,kellphcw@discuz.net,intern,2,5,2,5,3,2,Need support in managing project communications and stakeholder expectations.
661502583f3bd7f6793ce14e,6614effefc13ae3872ab8cac,fstaniforthh1@examiner.com,software_developper,4,5,3,5,2,5,Need assistance in handling difficult clients.
661502583f3bd7f6793ce14f,6614effefc13ae3872ab8cad,hudeyn6@senate.gov,consultant,1,2,3,3,4,4,Need support in managing project risks and uncertainties.
661502583f3bd7f6793ce150,6614effefc13ae3872ab8cae,gwithnall33@sphinn.com,consultant,5,5,1,1,3,2,Concerns about the team's alignment with project goals.
661502583f3bd7f6793ce151,6614effefc13ae3872ab8caf,sdomeneyre@bbb.org,software_developper,4,4,5,4,4,1,Struggling with conflicting priorities from different stakeholders.
661502583f3bd7f6793ce152,6614effefc13ae3872ab8cb0,adoe1m@wufoo.com,software_developper,2,3,2,5,5,1,Need support in managing project risks and uncertainties proactively.
661502583f3bd7f6793ce153,6614effefc13ae3872ab8cb1,vbirdwhistella5@webmd.com,software_developper,5,3,5,4,2,1,Experiencing difficulties in managing project risks and uncertainties.
661502583f3bd7f6793ce154,6614effefc13ae3872ab8cb2,ebalderstone92@slideshare.net,software_developper,3,5,5,5,1,5,Facing challenges with time management.
661502583f3bd7f6793ce155,6614effefc13ae3872ab8cb3,froylbu@dell.com,consultant,2,4,5,1,5,4,Seeking advice on managing project priorities and trade-offs.
661502583f3bd7f6793ce156,6614effefc13ae3872ab8cb4,ckabisch3b@purevolume.com,consultant,4,5,4,3,1,5,Seeking mentorship from senior colleagues.
661502583f3bd7f6793ce157,6614effefc13ae3872ab8cb5,klilburnpc@walmart.com,software_developper,3,2,4,3,3,5,Concerns about the project's ability to deliver value and outcomes.
661502583f3bd7f6793ce158,6614effefc13ae3872ab8cb6,kbinfieldme@phoca.cz,consultant,4,3,1,4,4,3,Feeling overwhelmed by the number of project deliverables.
661502583f3bd7f6793ce159,6614effefc13ae3872ab8cb7,hudeyn6@senate.gov,consultant,4,3,3,5,3,1,Feeling overwhelmed by the number of project meetings.
661502583f3bd7f6793ce15a,6614effefc13ae3872ab8cb8,hudeyn6@senate.gov,consultant,1,4,1,3,4,1,Feeling unsupported in addressing team members' concerns.
661502583f3bd7f6793ce15b,6614effefc13ae3872ab8cb9,cmccromleya6@deliciousdays.com,tribe_master,3,1,5,4,2,5,Seeking advice on managing project expectations and scope.
661502583f3bd7f6793ce15c,6614effefc13ae3872ab8cba,kdentonht@discuz.net,software_developper,5,3,3,3,1,1,Concerns about the project's alignment with organizational priorities.
